mk.names	chr	pos.ind	pos.cM	log10pval
S1_15823985	1	54	50.3001583519058	0.0288841638651955
S1_16567846	1	55	53.102813582783	0.124057827028558
S1_16729345	1	56	53.7112955668249	0.312608418583106
S1_18161657	1	57	58.5756319143634	0.0695323408457922
S1_18877068	1	58	60.8994620226071	0.110512348058597
S1_18943056	1	59	61.1138072048629	0.110512348059056
S1_19040162	1	60	61.4292312708768	0.0585004170967027
S1_19230260	1	61	62.0467161235236	0.0442540258043276
S1_19387180	1	62	62.3869730804961	0.109660801864346
S1_20086727	1	63	63.9023042963382	0.0988947319641277
S1_20713029	1	64	65.2589750720607	0.0451316432624435
S1_21073074	1	65	66.0388903995624	0.0711306713820672
S1_21279799	1	66	66.4866899692768	0.0805519627193277
S1_21522639	1	67	67.0127204324981	0.125717656940508
S1_21991476	1	68	67.9536175183779	0.0517532094046662
S1_22253800	1	69	68.2868215384959	0.270765650151841
S1_22777691	1	70	68.9522680371144	0.209044495138035
S1_24494867	1	71	70.5561590453079	0.565879690406692
S1_25262442	1	72	70.8956659800845	1.37178271273149
S1_26248599	1	73	71.3318541574984	1.17826656664122
S1_27133424	1	74	71.7232220675577	0.588187414473692
S1_27159630	1	75	71.7348132719778	0.584199069529134
S1_27835935	1	76	72.0339504735856	0.582458879535823
S1_28451123	1	77	72.3060549483162	0.60318111317024
S1_30309869	1	78	73.1281989172942	1.22162948744316
S1_31728563	1	79	73.7557030065701	0.299343661766868
S1_31728629	1	80	73.7557321991021	0.299343661766868
S1_43672080	1	81	79.0384530272488	0.293180963439722
S1_43672137	1	82	79.0384782389809	0.293180963439722
S1_44376990	1	83	79.9597772351613	0.434391679197694
S1_44431814	1	84	80.0328884525869	0.434391679200408
S1_45566487	1	85	81.5460455445544	0.955362007105564
S1_46295905	1	86	82.5187698622289	0.575152660128131
S1_46413680	1	87	82.6758301575796	0.575152660120001
S1_46638684	1	88	82.975887000671	0.61261345986147
S1_49713660	1	89	91.1041531587298	1.26939651424539
S1_50219118	1	90	91.2512468052931	1.02487332731801
S1_50869716	1	91	92.6567333264178	0.667290206102474
S1_51025052	1	92	93.2941388588331	1.61170792280168
S1_51999476	1	93	97.2925889831975	0.676100952593427
S1_52000004	1	94	97.2947555776837	0.676100952593682
S1_52728946	1	95	100.285895195093	0.203185549667377
S1_53309428	1	96	102.667844249192	0.187865522240124
S1_53327333	1	97	102.741315601988	0.187865522056673
S1_53615828	1	98	103.925125594998	0.244129595500291
S1_53949904	1	99	105.782667639553	0.879281775215278
S1_54147699	1	100	106.88728900579	0.482458179148327
S1_54571285	1	101	109.252880380893	0.0522362513458573
S1_54684913	1	102	109.887456161892	0.496606622896531
S1_55032273	1	103	112.227004204443	0.745240517559457
S1_55407488	1	104	114.793044602242	0.610624511058644
S1_55674678	1	105	116.620317855945	0.419241336387018
S1_55676208	1	106	116.630781301725	0.419241336386828
S1_55678918	1	107	116.649314594579	0.419241331154174
S1_55725551	1	108	116.968230847582	0.189326114051487
S1_55948580	1	109	118.493493494013	0.463470353429128
S1_56213391	1	110	120.304497115355	0.562649992500538
S1_56497680	1	111	122.248707924224	0.824677325268299
S1_56640454	1	112	123.225118386906	0.521115198149126
S1_57289177	1	113	126.355126874329	0.671807438657562
S1_57492559	1	114	127.228871035436	0.0320527695286808
S1_57994961	1	115	129.501959988451	0.874699720125146
S1_58065014	1	116	129.823973891942	0.093823928227552
S1_58279491	1	117	130.809864231814	0.986477544143952
S1_58380022	1	118	131.271976914095	0.942839824067056
S1_59198234	1	119	134.543481919645	0.237129139401634
S1_59623493	1	120	135.52698519669	0.940254560519541
S1_59698829	1	121	135.701215966361	0.940254560823225
S1_60044682	1	122	136.501075719773	1.07516976247597
S1_60120296	1	123	136.675949424481	1.09427032641561
S1_60554465	1	124	137.54558077777	0.998082617056598
S1_60593322	1	125	137.612743247304	0.998082617024842
S1_60612132	1	126	137.645255434347	0.994295864333698
S1_61128797	1	127	138.53828622215	0.944011495255517
S1_61614909	1	128	139.378507608001	0.920921259727322
S1_61966526	1	129	139.986260806912	0.920818390228068
S1_62138016	1	130	140.282673085275	0.770102668304424
S1_62338775	1	131	140.629675432886	0.770102668295661
S1_62698470	1	132	141.251391069166	0.671632431483543
S1_63058439	1	133	141.873580301367	0.316547677702262
S1_63074469	1	134	141.901287391122	0.316547677700505
S1_63140948	1	135	142.016193169029	0.316547677705955
S1_63654891	1	136	142.904519109776	0.71544369600975
S1_63896283	1	137	143.621428192936	0.884899246781702
S1_64676086	1	138	145.882754229217	0.471854786553416
S1_64916722	1	139	146.566344704344	0.434236154816316
S1_65438282	1	140	148.047974419795	0.618802160382738
S1_65526086	1	141	148.297405004072	0.487987987081004
S1_65739410	1	142	148.903408488654	1.10039926650908
S1_65924556	1	143	149.429364879668	0.718768093152906
S1_66251451	1	144	150.357996956193	0.592645598150731
S1_66494284	1	145	151.047828593381	0.412831960931627
S1_66781775	1	146	151.864523141515	0.345798317770996
S1_67021380	1	147	152.545184787291	0.650004298544789
S1_67113335	1	148	152.806407389646	0.650004298544782
S1_67890398	1	149	155.013861242659	0.166576867032087
S1_68251689	1	150	156.375990233474	0.115021694229879
S1_68538580	1	151	158.126688501161	0.0804654960534716
S1_68821354	1	152	159.852263552127	0.542578719799117
S1_69233098	1	153	162.38977160511	0.899767035914651
S1_69472313	1	154	163.894051686073	0.288769605320214
S1_69689373	1	155	165.03240050395	0.293474723137443
S1_70468432	1	156	168.115234848459	0.103046951287442
S1_70719034	1	157	169.106898448267	0.102105815044725
S1_71043759	1	158	170.391876071939	0.127982375999607
S1_71305133	1	159	171.426165829149	0.249889685180487
S1_71347469	1	160	171.593694700273	0.249889685175552
S1_71374812	1	161	171.701894386666	0.24988968517926
S1_71694365	1	162	172.934544419716	0.349030926668335
S1_71733183	1	163	173.065770368331	0.0834851863519062
S1_71795176	1	164	173.275340419144	0.0116061421448499
S1_72170558	1	165	174.544335705937	0.021197025803637
S1_72899280	1	166	177.007812333434	0.113429747281274
S1_72915736	1	167	177.063442561947	0.113429747297807
S1_73141607	1	168	177.827009367024	0.128896097322153
S2_186925	2	1	0.513559202303898	0.355089402867356
S2_537831	2	2	1.98363739592839	0.00263856982355467
S2_744883	2	3	3.12226998199483	0.372333692178412
S2_1252142	2	4	5.94971195545335	0.629109952285968
S2_1269049	2	5	6.01722439263273	0.379860217288257
S2_2098683	2	6	10.0120342295431	0.0681700443545521
S2_2788194	2	7	14.1735489658267	1.33886474507832
S2_3066256	2	8	15.7825592951508	1.01801334004292
S2_3115391	2	9	16.066879779544	0.546556486308657
S2_3652169	2	10	19.1729544914927	1.74946249427517
S2_3652181	2	11	19.1730239296898	1.74946249913024
S2_3893528	2	12	20.5695823085814	1.29245627817738
S2_3921748	2	13	20.7328778020093	1.03631430694163
S2_4281833	2	14	22.816515567812	1.45925790400512
S2_4576321	2	15	24.5205752158832	1.40036195281634
S2_4980016	2	16	26.8565629628478	1.15167019782483
S2_5078669	2	17	27.4274201674238	1.31533787230855
S2_5101279	2	18	27.5582533037244	1.31533787240489
S2_5132605	2	19	27.7395217171588	1.31533787240416
S2_5562618	2	20	30.2277990033166	1.31773062421414
S2_6246141	2	21	34.1830160676065	0.646372426128237
S2_6534053	2	22	35.8490235836868	0.993184723475367
S2_6826363	2	23	37.540480198991	0.221482934412639
S2_7040074	2	24	38.7771224100453	0.834863941458013
S2_7081005	2	25	39.0139703137127	1.22681233587394
S2_7720485	2	26	42.7143318352299	1.27570627414341
S2_7741515	2	27	42.8360222755838	1.27570627414291
S2_8186375	2	28	45.4102119710586	0.607508751793366
S2_8215819	2	29	45.5805901605868	0.59998507832096
S2_9509905	2	30	52.0669294378059	0.20981455710958
S2_9534556	2	31	52.2259543113015	0.199508517746389
S2_11831068	2	32	61.2477417793089	0.103588112959554
S2_12496198	2	33	62.5586289573457	0.119800707213159
S2_12521955	2	34	62.6093927494535	0.119800707213123
S2_12944557	2	35	63.4422878875659	0.038513397379424
S2_13137663	2	36	63.8228754109102	0.0582315932355374
S2_13241747	2	37	64.0280118218957	0.0582315932355378
S2_14167820	2	38	65.8531846777676	0.0499928908617332
S2_14409763	2	39	66.330023756618	0.001500618547397
S2_19594950	2	40	73.120566188183	0.0634541570404285
S2_21223513	2	41	73.3151429138701	0.0634541570398117
S2_21503088	2	42	73.3485458513579	0.0634541570397179
S2_22042605	2	43	73.4130060234928	0.0634541570411647
S2_24243005	2	44	73.675904435898	0.0626551741107902
S2_30096273	2	45	74.3752385863173	0.0626508318760636
S2_31156246	2	46	74.5018815689079	0.0287975085864322
S2_43532767	2	47	75.9805980395497	0.0660529542103341
S2_45960074	2	48	76.2706067455669	0.00556278891596966
S2_47273814	2	49	76.4275691889014	0.00199190364007117
S2_49880297	2	50	76.7389854053444	0.0474672337785097
S2_50026531	2	51	76.7564570861478	0.0474672337785155
S2_53220968	2	52	77.6005472593585	0.036328027107895
S2_55016677	2	53	79.0767676817137	0.0687048071121603
S2_55056519	2	54	79.1838472238749	0.0921895458268978
S2_55481584	2	55	80.3262538698452	0.282351956724001
S2_56119706	2	56	82.0412734874094	0.0593384514934724
S2_56213768	2	57	82.294074950558	0.233359501171024
S2_56874604	2	58	84.8568837315211	0.18256969694623
S2_56899215	2	59	85.0141886255025	0.18256969694623
S2_56932458	2	60	85.2266662408218	0.342729513406353
S2_57422942	2	61	88.3616682163443	0.110481950654135
S2_58055650	2	62	92.405716197377	0.258732562167344
S2_58830624	2	63	97.3590786332129	0.993682350534482
S2_58843549	2	64	97.4416907072737	0.763444281609937
S2_59064560	2	65	98.8543156279892	0.975480961290444
S2_59370294	2	66	100.593167223152	0.866105517389994
S2_60087966	2	67	105.147815058241	0.0765457772810484
S2_61183019	2	68	112.718434611201	1.12914610863176
S2_61746676	2	69	116.469624282198	1.22076363684527
S2_61887546	2	70	117.365420203265	0.932059818510143
S2_61971021	2	71	117.896239856215	0.825909376916348
S2_62093572	2	72	118.675544789292	1.32318557573605
S2_62171765	2	73	119.172776069593	0.212543010467016
S2_62312219	2	74	119.927218955593	0.743115961693567
S2_62355008	2	75	120.057769354294	0.18730923029414
S2_62533054	2	76	120.600992525833	1.55328596917677
S2_62707201	2	77	121.132319742699	1.28112094429519
S2_62935786	2	78	121.829738772985	1.28112094450903
S2_63186677	2	79	122.595214013826	0.761151218690352
S2_63358643	2	80	123.119886940581	0.808430911936191
S2_63472859	2	81	123.468363052151	1.02498320249833
S2_63481812	2	82	123.495678897802	1.02498320249842
S2_63835255	2	83	124.481750871471	0.425034402787869
S2_63863442	2	84	124.522330796023	0.370886676698438
S2_65018895	2	85	126.185799613679	0.896933420681698
S2_65427599	2	86	127.300240034682	0.492452852782687
S2_65445561	2	87	127.349760619877	0.595942986987923
S2_65733013	2	88	128.142255400834	0.0269974327219225
S2_66012578	2	89	128.913006007676	0.557438777861988
S2_66609639	2	90	130.559081618257	1.26547176532856
S2_66609678	2	91	130.559189139848	1.26547176532856
S2_67203757	2	92	132.197043484141	1.26217642596085
S2_67728117	2	93	133.642685063752	0.638056570413896
S2_67729286	2	94	133.645907954527	0.638056570413894
S2_67815027	2	95	133.882292794479	0.638056570413982
S2_67821192	2	96	133.899289476794	0.682294126564864
S2_67959866	2	97	134.281608685755	0.682294126565796
S2_67981876	2	98	134.344619721772	0.121679539592385
S2_68089545	2	99	134.657544460938	0.50394428878035
S2_68803538	2	100	136.732664256714	0.437304949969321
S2_68850624	2	101	136.869513064341	1.10279688844052
S2_69440484	2	102	138.583857830657	0.437304950115909
S2_69440519	2	103	138.583959553213	0.437304992853349
S2_69463182	2	104	138.649826361335	0.56920083676255
S2_69553976	2	105	139.14396827694	0.679773260241179
S2_69637355	2	106	139.646542010079	0.679773260241581
S2_69817644	2	107	140.733248684108	0.318654650636457
S2_69843647	2	108	140.889983890608	0.826954080498824
S2_69896051	2	109	141.205853281119	0.704183226528993
S2_70048653	2	110	142.125674301093	1.55332139394718
S2_70082670	2	111	142.330714547201	1.25417391438161
S2_70096079	2	112	142.411538389987	0.250888449916489
S2_70241714	2	113	143.289365248376	1.27967659374696
S2_70371277	2	114	144.070316813958	1.50798178970963
S2_70594585	2	115	145.416324024404	1.04284566380175
S2_70711718	2	116	146.122352749667	0.992076401897307
S2_71416862	2	117	148.307136906605	0.42586418346584
S2_71427165	2	118	148.3333420156	0.425864183465837
S2_71441029	2	119	148.368604330569	0.425864183465841
S2_71616572	2	120	148.815088213752	0.693079577317703
S2_71623388	2	121	148.832424331671	0.693079577324563
S2_71719205	2	122	149.076129556231	0.400111405172817
S2_71751927	2	123	149.159356148152	0.400111405172231
S2_72252235	2	124	150.43186179422	0.0131234719641411
S2_72685887	2	125	151.534831601676	0.241640391434601
S2_72765941	2	126	151.738444510105	0.371477024167149
S2_72766035	2	127	151.738683593891	0.371477024166989
S2_73085069	2	128	152.635142605387	0.847311580517512
S2_74220901	2	129	157.152311144893	0.998798751381057
S2_74422236	2	130	158.02743726744	0.120184688655348
S2_74481484	2	131	158.332181124135	0.261484383394466
S2_74484623	2	132	158.348326664342	0.261484383393959
S2_74650541	2	133	159.201730850391	0.261609359503829
S2_74926068	2	134	160.618912200031	0.264828025796206
S2_74928415	2	135	160.630984064595	0.264828025796599
S2_75260748	2	136	162.34034877103	0.468586986366426
S2_75690084	2	137	164.548651303737	0.211016115499102
S2_75793610	2	138	165.081140375235	0.119637578448211
S2_75931403	2	139	165.789882784186	0.209579461254054
S2_75994516	2	140	166.11450638376	0.209572691212081
S2_76227512	2	141	167.312928265248	0.286325390148079
S2_76694749	2	142	169.716175722891	0.0782797205904229
S3_566959	3	1	2.09707882274687	0.141233569581814
S3_714429	3	2	2.70200878507871	0.221628549990232
S3_763697	3	3	2.90410880124583	0.221628549987435
S3_1108965	3	4	4.32041691974039	0.0988245042879242
S3_1461654	3	5	6.01505099459637	0.0363980197327723
S3_1841291	3	6	7.87515583148371	0.288241245071165
S3_2047847	3	7	8.88721686528205	0.512161121105542
S3_2083386	3	8	9.06134706280795	0.126068951398006
S3_2189352	3	9	9.58054795509612	0.123200265952549
S3_2482303	3	10	11.0159179850747	0.0424167035141103
S3_2573225	3	11	11.4614078924849	0.0981219449148152
S3_3769996	3	12	17.3252186531496	0.000851372846677986
S3_3811810	3	13	17.5300944256629	0.186098988495444
S3_3920108	3	14	18.0607214025519	0.184342131691547
S3_4749627	3	15	21.1299746017973	0.298223476598482
S3_5589308	3	16	24.1759483652972	0.0365829692210765
S3_5613142	3	17	24.2624070784029	0.202415585486115
S3_5715383	3	18	24.6332900727233	0.0365829689314122
S3_6796625	3	19	28.7339589128153	0.523958678270141
S3_7046470	3	20	30.6312831600226	0.111951637176581
S3_7136248	3	21	31.3130577653409	0.128859217528551
S3_7175794	3	22	31.6133702978313	0.128859217533004
S3_7535284	3	23	33.8780983691108	0.159977388927171
S3_7692971	3	24	34.5454835296352	0.159977388925006
S3_8001322	3	25	35.850530119607	0.0110830912734277
S3_8745473	3	26	39.0131260987409	0.342593478066436
S3_9549441	3	27	42.4474468737013	0.107706767554437
S3_9777744	3	28	43.9333077311915	0.260407104541113
S3_10020927	3	29	45.6984017188553	0.187314367419528
S3_10570546	3	30	48.5487935641658	0.161151615762634
S3_10617995	3	31	48.696615750111	0.16115161576254
S3_11140439	3	32	50.3242330679463	0.199361835194781
S3_11483090	3	33	51.5566415406893	0.459624463289395
S3_11707499	3	34	52.4206219187016	0.791745837853784
S3_11730169	3	35	52.5079019973505	0.791745837854309
S3_15371920	3	36	62.3739949543927	0.126635986835154
S3_15774801	3	37	62.6455206896892	0.0851055597403605
S3_16628947	3	38	63.2211810477121	0.764014112620954
S3_18812042	3	39	64.6925000602671	0.306264230134144
S3_20478129	3	40	65.8153762885901	0.903742480035445
S3_20800625	3	41	66.0327257380061	0.903742480039115
S3_25861668	3	42	69.4436669885053	0.321330056141853
S3_30314586	3	43	70.4724821029515	0.787909389936606
S3_31544931	3	44	70.5048521983138	0.787909389936604
S3_31574790	3	45	70.50563778177	0.787909389936604
S3_31814791	3	46	70.5119521531513	0.787909389936704
S3_38233374	3	47	70.6808236028672	0.787909389936604
S3_39538268	3	48	70.7151550653575	0.787909389936695
S3_41235129	3	49	70.7597990899088	0.788006785185314
S3_42069341	3	50	70.7817470167036	0.903854159034028
S3_50692482	3	51	76.4389583471281	0.452524228629188
S3_52291152	3	52	80.026156867227	1.05210810706981
S3_52817677	3	53	81.4286749910612	1.01825528301231
S3_53328118	3	54	82.9280413688031	1.02008097099849
S3_53571170	3	55	83.6419808776649	0.398609195641068
S3_53741831	3	56	84.1432794908088	0.27579557830506
S3_54811219	3	57	87.4108211811809	0.61149215199224
S3_55159188	3	58	89.1049830522389	0.330399516241451
S3_55361715	3	59	90.0910292841152	0.162030473690303
S3_55429382	3	60	90.4204806183688	0.423058391182698
S3_56442030	3	61	96.7767165707682	0.355153328792415
S3_56664715	3	62	98.2418406555044	0.342688281896713
S3_57259333	3	63	102.154044679205	0.377774995231934
S3_58357386	3	64	108.626297721816	1.82093788354878
S3_58449925	3	65	109.110898595816	1.73538027145666
S3_59021811	3	66	112.035814683934	0.982221441936106
S3_59130165	3	67	112.538576560707	0.982221441936099
S3_60136632	3	68	117.208577094418	0.49080121832185
S3_60275948	3	69	117.85500245596	0.749775775331981
S3_60699385	3	70	119.819747465973	0.351849480551902
S3_60709044	3	71	119.864565165068	0.351849480544983
S3_60822644	3	72	120.391668448762	0.726881531940321
S3_60842141	3	73	120.482134405823	0.726881531934937
S3_61324791	3	74	121.906982579413	0.365204797974723
S3_61392488	3	75	122.064037406685	0.17517140057911
S3_61415852	3	76	122.118241123015	0.123546128668195
S3_61842469	3	77	123.107978618713	0.173397181912555
S3_61973292	3	78	123.411483702664	0.0642428090496268
S3_62373842	3	79	124.340746610382	0.0485348201243012
S3_62378769	3	80	124.352177089339	0.0485348201243011
S3_62398185	3	81	124.397221574712	0.0347980991737207
S3_62441101	3	82	124.49678529197	0.0335783791406627
S3_62997877	3	83	125.788487413323	0.0314598580430772
S3_63753977	3	84	127.542614699618	0.027407162035083
S3_64376167	3	85	128.986075162864	0.100210620037201
S3_65243288	3	86	131.097331080414	0.0261523320880223
S3_65386194	3	87	131.46532591051	0.0160445256404983
S3_65482667	3	88	131.713751905527	0.0229456301643409
S3_65621113	3	89	132.070261864854	0.0206094540595041
S3_65769558	3	90	132.452520080419	0.0225122991196663
S3_65891350	3	91	132.766144605261	0.136233712437676
S3_66117269	3	92	133.346858226029	0.21617206711804
S3_66231603	3	93	133.639296715783	0.0204121624522237
S3_67547166	3	94	137.004186047882	0.0254083935472694
S3_67825820	3	95	137.716915025473	0.0254083935452115
S3_67934855	3	96	137.995799965476	0.0254083935472597
S3_68853230	3	97	140.374199521245	0.00930347221639598
S3_69570024	3	98	143.236480663327	0.297037459510969
S3_69669431	3	99	143.633429830718	0.445135218141191
S3_69905028	3	100	144.574208980978	0.0529881635859679
S3_70268304	3	101	146.024832234201	0.12489858484815
S3_70321880	3	102	146.238770373287	0.124898584846975
S3_70480125	3	103	146.870669746509	0.182006055629404
S3_70734364	3	104	148.014165843479	0.0533530135179763
S3_70748395	3	105	148.084756698168	0.2865380022581
S3_70863922	3	106	148.665980393532	0.082908660008609
S3_70964759	3	107	149.173297763233	0.0266837331416817
S3_70976233	3	108	149.231024188056	0.0632965320297829
S3_71009679	3	109	149.399293144362	0.0292008929227687
S3_71041333	3	110	149.558546434528	0.0504630295758818
S3_71257520	3	111	150.646197001319	0.154526943090131
S3_71257548	3	112	150.646337871103	0.15452694309013
S3_71440975	3	113	151.569170791281	0.138225793900191
S3_71689527	3	114	152.819651734525	0.109548644427138
S3_71691801	3	115	152.831092373365	0.107009285673018
S3_71816828	3	116	153.46011117382	0.255208769169969
S3_72463010	3	117	156.770786234826	0.0074715005207501
S3_72485673	3	118	156.887308614453	0.057344489911803
S3_72847112	3	119	158.745656245847	0.022225260133629
S3_72927543	3	120	159.159194237985	0.16783827784681
S3_73897275	3	121	163.055603008844	0.22668784395166
S3_73957465	3	122	163.277558746408	0.18561436650909
S3_74124699	3	123	163.894248326334	0.323493693253337
S4_277852	4	1	0.877574144186738	0.902881741899503
S4_572956	4	2	2.01585355541713	0.337152848776742
S4_1145655	4	3	4.224876410181	0.142376096085377
S4_1262607	4	4	4.67598535381516	0.40430488497951
S4_1369158	4	5	5.08697541001911	0.0547462571514551
S4_1664019	4	6	6.22431751813966	0.193015201799932
S4_2026262	4	7	7.62156644991399	1.56571088998038
S4_3377167	4	8	12.6969765136082	0.433453168656565
S4_3924021	4	9	14.741870431201	0.698135957227178
S4_4027064	4	10	15.127187177445	0.814815781532025
S4_4715637	4	11	17.7020220319376	0.964795601605597
S4_5061440	4	12	18.9951102262003	0.809412434913361
S4_5551256	4	13	20.6489206510111	0.297704545717396
S4_5644823	4	14	20.9646968414664	1.33165030997596
S4_5895454	4	15	21.8105431589715	1.44935116916747
S4_6065662	4	16	22.3849725392553	1.07618294805811
S4_6483509	4	17	23.7951506346648	0.894650825012792
S4_7148847	4	18	27.874325377088	0.384145659385828
S4_7811678	4	19	31.4368498427775	0.135361875458923
S4_9585774	4	20	40.5841055688155	1.33935400083275
S4_9717856	4	21	41.2532254377488	1.37198794797267
S4_9835691	4	22	41.8501708183136	0.931555505133821
S4_12497924	4	23	55.3368911589344	0.783946635317194
S4_12525431	4	24	55.4762400500381	1.72870683279846
S4_16372038	4	25	59.5021799502259	0.783946635365082
S4_20159577	4	26	59.7465054617189	1.02882628787437
S4_22296056	4	27	59.8843248543296	1.51779031480227
S4_27794247	4	28	60.2390006288528	1.01075422177578
S4_33771575	4	29	60.6245844395969	1.1143576022369
S4_37317005	4	30	60.8532920511127	1.11437011649339
S4_37450371	4	31	60.8618951879163	1.13320536038409
S4_38437866	4	32	60.9255962404921	1.13320536038409
S4_41459250	4	33	61.120498838516	1.13320536038326
S4_41670443	4	34	61.1341224177712	1.13320536038405
S4_42141405	4	35	61.1645031033678	1.13320536038409
S4_42928903	4	36	61.2153028051398	1.02884683578899
S4_44347105	4	37	61.3067877849778	1.02763027420351
S4_44403104	4	38	61.3104001528816	1.02763027420368
S4_47717404	4	39	61.8106741102669	0.894147833987928
S4_48782125	4	40	63.2369421866635	0.912011631803233
S4_50267019	4	41	67.7085082508473	0.740993854177394
S4_50462556	4	42	68.9709271865349	1.46408648911689
S4_50524490	4	43	69.3707832463234	1.46408648911678
S4_50710309	4	44	70.5704611804767	1.00876959255838
S4_51327084	4	45	74.5524617177597	1.87883890004272
S4_51703812	4	46	76.9846794607123	0.03119387908679
S4_51889053	4	47	78.1806257320865	0.164851517383885
S4_52142689	4	48	79.4926790610026	0.041725243797372
S4_52670643	4	49	81.5406881647182	0.181700743498148
S4_52700725	4	50	81.6573805467401	0.461680497049561
S4_53260988	4	51	83.8307208841086	0.219123358820903
S4_53366589	4	52	84.2403622721111	0.22439672807183
S4_53412277	4	53	84.417592560982	0.0751885559449345
S4_53476033	4	54	84.6649112069559	0.0751885460334965
S4_53875516	4	55	86.2145629205136	0.347855603198646
S4_54931448	4	56	90.3106742273787	0.404969435150293
S4_54940748	4	57	90.3467502579884	0.40496943515029
S4_55587604	4	58	92.8559972317647	0.813954554329139
S4_56428520	4	59	95.4549720686908	0.774252205571544
S4_56428522	4	60	95.4549781209254	0.774252205571544
S4_56514193	4	61	95.7756205561881	0.7323412516013
S4_57069020	4	62	97.9420333724905	0.649224520611108
S4_57303601	4	63	98.8348571054774	0.567531741795605
S4_57499607	4	64	99.2795534388314	0.444133555735852
S4_57516802	4	65	99.3185652724081	0.717854800134615
S4_57662319	4	66	99.6487126982046	0.723538764244576
S4_58140549	4	67	102.867914051102	0.0394702677202707
S4_58695211	4	68	105.252847507433	0.597731877404856
S4_59005450	4	69	105.989065506537	0.445152602838467
S4_59032214	4	70	106.052578277426	0.684270949881208
S4_59102932	4	71	106.220396844597	0.684270949881681
S4_59187835	4	72	106.421877370185	0.445152602838153
S4_59333526	4	73	106.767611905519	0.890373909892003
S4_59705352	4	74	107.649979995072	0.916205786835953
S4_59745788	4	75	107.745937340898	0.820317704070021
S4_60356888	4	76	109.196118714782	0.465420969416325
S4_60372659	4	77	109.233544357799	0.303555506881744
S4_60376916	4	78	109.243646504925	0.303555506870258
S4_60480661	4	79	109.489840362941	0.303555506870258
S4_60786328	4	80	110.451140751827	0.428631220384122
S4_60864055	4	81	110.741105902502	0.668713659778637
S4_61049303	4	82	111.432184475355	0.673615515497221
S4_61586054	4	83	113.390376099288	0.268531550082314
S4_62353568	4	84	116.421090312883	0.331150876619543
S4_62527347	4	85	117.359352952177	0.185486917604645
S4_62912417	4	86	119.438411955353	0.14552554609627
S4_62952704	4	87	119.655928381096	0.14552554609629
S4_62991639	4	88	119.866145126853	0.145525546096271
S4_63123457	4	89	120.577853127166	0.0863565526712241
S4_63326917	4	90	121.676368578347	0.124942071195173
