mk.names	chr	pos.ind	pos.cM	log10pval
S1_19767176	1	52	63.2101054800277	0.0491476150980898
S1_19980462	1	53	63.6721172300632	0.0510184474474186
S1_20172421	1	54	64.0879312709523	0.0285448639610295
S1_20257881	1	55	64.2730513639637	0.0371520571518331
S1_20393420	1	56	64.5666506184299	0.037152057151804
S1_21649576	1	57	67.2876863726642	0.125717656940509
S1_21991976	1	58	67.9542526185215	0.0517532094046767
S1_24550189	1	59	70.5806285794195	0.565879690406692
S1_24932099	1	60	70.7495516077366	0.740020684745749
S1_27527703	1	61	71.8976160417449	0.608759147010085
S1_30434648	1	62	73.1833900527722	1.22162948743956
S1_31744171	1	63	73.7626065980602	0.595174490229512
S1_42275014	1	64	78.4205152422237	0.299191283806182
S1_42953211	1	65	78.7204892964135	0.299191283810448
S1_45747234	1	66	81.7870829226376	0.983009203665024
S1_46296903	1	67	82.5201007573659	0.575152660128944
S1_47398173	1	68	86.7391005969062	0.460083493672567
S1_47563214	1	69	87.6025068751719	0.166233568367255
S1_49580072	1	70	91.0652776318668	1.2693965142454
S1_49751212	1	71	91.1150811895765	1.34458159572304
S1_49951229	1	72	91.1732882609942	1.54209379041611
S1_50005399	1	73	91.1890523063439	1.50535281048422
S1_50773679	1	74	92.2626552304415	0.720754448249993
S1_51025171	1	75	93.2946271632722	1.61170792280167
S1_51962953	1	76	97.1427205543696	0.676100952593701
S1_52201162	1	77	98.1201870429564	0.484454600055423
S1_52546635	1	78	99.5378004841428	0.229406862964728
S1_52728980	1	79	100.286034710647	0.203185549722704
S1_52794182	1	80	100.553584509306	0.249378707514017
S1_53232083	1	81	102.350466880748	0.503112699334015
S1_53387610	1	82	102.988656162305	0.495985592638136
S1_53562386	1	83	103.705831764441	0.226008682447894
S1_53790631	1	84	104.893179235576	0.848972281531664
S1_54059538	1	85	106.394938216999	0.865625166360637
S1_54073544	1	86	106.473157215738	0.102710432243006
S1_54147699	1	87	106.88728900579	0.482458179148327
S1_54166471	1	88	106.992124579424	0.366990631577308
S1_54658615	1	89	109.740590302345	0.70561972008482
S1_54826620	1	90	110.820573475585	0.359992565966435
S1_55032126	1	91	112.225998892986	0.746333856368927
S1_55087219	1	92	112.602771846189	0.740308817608203
S1_55278866	1	93	113.913417593605	0.191593589125801
S1_55522436	1	94	115.579157128784	0.506077177396702
S1_55534315	1	95	115.660395868934	0.36864759100064
S1_55555614	1	96	115.806056608597	0.370057511518926
S1_55948577	1	97	118.493472977453	0.447764463572697
S1_56700495	1	98	123.635729986987	0.249949946468743
S1_57171506	1	99	125.849603528204	0.504742850545204
S1_57899205	1	100	129.061796635808	0.429835556128882
S1_58059874	1	101	129.800346760142	0.850707884323614
S1_58064651	1	102	129.822305283217	0.850707884326327
S1_58535343	1	103	131.985943789234	0.94283982405612
S1_58566177	1	104	132.127678999721	0.942839824055873
S1_59638668	1	105	135.562080661405	0.940254560823207
S1_60059960	1	106	136.536409394232	1.07516976247653
S1_60455872	1	107	137.37516748393	0.998082617053463
S1_60488338	1	108	137.431283415059	0.998082617056595
S1_60492502	1	109	137.438480690277	0.998082617055512
S1_61358374	1	110	138.93509910704	0.920921259727251
S1_61387518	1	111	138.985473119756	0.920921259706079
S1_62006301	1	112	140.055009995622	1.01000598958468
S1_62139027	1	113	140.284420550511	0.770102668304424
S1_62314870	1	114	140.588356781569	0.770102668304357
S1_62807239	1	115	141.439393093222	0.316547677706187
S1_63726977	1	116	143.094311249966	0.884899246785678
S1_63860710	1	117	143.510675289836	0.715443696004955
S1_63926817	1	118	143.716492684074	0.715443696007103
S1_64118447	1	119	144.298632531053	0.566306268348791
S1_64241693	1	120	144.648745530344	1.23654165938371
S1_64264160	1	121	144.712569011472	0.566306268345297
S1_64442291	1	122	145.218597431679	0.622807220610165
S1_65062431	1	123	146.980269821701	0.434236154699933
S1_65208402	1	124	147.39493921965	0.434236154699774
S1_65506707	1	125	148.242353807171	0.356230133385066
S1_65620854	1	126	148.566618680109	0.48798798708281
S1_65753016	1	127	148.942059945646	1.10039926650908
S1_65764405	1	128	148.974413425263	1.10039990827933
S1_65924556	1	129	149.429364879668	0.718768093152906
S1_66067142	1	130	149.834418286001	0.592645598151445
S1_66256472	1	131	150.372260440358	0.592645598151385
S1_66257501	1	132	150.375183588178	0.592645598151415
S1_66353620	1	133	150.648235138565	0.504748154989699
S1_66633038	1	134	151.441996185869	0.388214398931566
S1_67379507	1	135	153.562539655581	0.659675584953865
S1_67741885	1	136	154.59197061851	0.38322582388563
S1_67742231	1	137	154.592953523414	0.35279360661419
S1_68199054	1	138	156.05479506416	0.115021694230923
S1_68248809	1	139	156.358415576162	0.115021694230933
S1_68332651	1	140	156.870045582539	0.632728685513042
S1_68409002	1	141	157.335963172969	0.343721671797883
S1_68468156	1	142	157.696939311387	0.365176810082268
S1_69322581	1	143	162.952476679979	0.421462876648471
S1_69574118	1	144	164.534242450208	0.814985631071416
S1_69661822	1	145	164.923377735423	0.814985631072229
S1_70494660	1	146	168.219022339763	0.262412832585067
S1_70775581	1	147	169.330662031871	0.102105815049113
S1_71291891	1	148	171.373765571415	0.168803559844661
S1_71451508	1	149	172.005390094804	0.776721635197331
S1_71500355	1	150	172.198683810975	0.733603663368192
S1_72238937	1	151	174.775493909356	0.611336125849098
S1_72456822	1	152	175.512063691773	0.0783342649503887
S1_72799309	1	153	176.669855990786	0.10067358842447
S2_239937	2	1	0.735646556753299	0.380864409911756
S2_320245	2	2	1.07208719776142	0.38086440965734
S2_359530	2	3	1.23666694799806	0.380864409654689
S2_887548	2	4	3.93557050786034	0.445606905805811
S2_1015542	2	5	4.66523501918148	0.614147941491482
S2_1595777	2	6	7.32190313958623	0.130483915151409
S2_1615180	2	7	7.3993825160925	0.130483915152487
S2_1815372	2	8	8.1987821626184	0.162139851602324
S2_1923802	2	9	8.89256898088145	0.16886451552836
S2_2350151	2	10	11.6217556238081	0.26912154843883
S2_2723024	2	11	13.7964416906074	1.10942696373303
S2_2801214	2	12	14.2488894096407	1.33886474510492
S2_3136499	2	13	16.1890215681788	0.546556486130571
S2_4146385	2	14	22.0327434914899	0.962618419610361
S2_4207191	2	15	22.3845984090438	1.51422925322568
S2_4280985	2	16	22.8116086018862	1.45925790400519
S2_4350340	2	17	23.2129324483315	1.14786818618629
S2_4393023	2	18	23.4599183287701	0.980949278570336
S2_4717399	2	19	25.336925379661	1.27968839293933
S2_5597192	2	20	30.4278620220896	1.43706217202085
S2_5838483	2	21	31.8240963560616	1.23543830185879
S2_6020304	2	22	32.8762065584195	0.0684160823644908
S2_6054309	2	23	33.0729770493483	0.0684160823644908
S2_6459292	2	24	35.4164178294644	1.28207169369013
S2_6459752	2	25	35.4190796270185	1.28207169367838
S2_7044197	2	26	38.800980217253	0.834863941458531
S2_7131612	2	27	39.306808550279	0.642557165299366
S2_7423160	2	28	40.9938558400696	0.229478011867742
S2_7450840	2	29	41.1540266146296	0.642557162566058
S2_7741515	2	30	42.8360222755838	1.27570627414291
S2_8407965	2	31	46.5535167414314	0.557356064579807
S2_8507799	2	32	47.0154209477906	0.256785829870282
S2_8729624	2	33	48.0417436492313	0.0657687601695797
S2_9316003	2	34	50.8160576264976	0.132512636067672
S2_9368890	2	35	51.1572343935483	0.221717940480548
S2_9509890	2	36	52.0668326720316	0.209814557109579
S2_9510658	2	37	52.0717870796761	0.209814557109579
S2_11554727	2	38	60.7031085893071	0.114845611049828
S2_11825062	2	39	61.2359047122824	0.103588112963851
S2_12090562	2	40	61.759171661253	0.103588112957581
S2_14136059	2	41	65.7905877603806	0.0499928908617476
S2_14902498	2	42	67.3011421750775	0.0385133973792708
S2_15573601	2	43	68.6238013813109	0.00312861267032052
S2_16399296	2	44	70.251141883873	0.0101325854495405
S2_16864878	2	45	71.1687451706361	0.00128907912472671
S2_17223726	2	46	71.8759892312922	0.00128907912472676
S2_20216806	2	47	73.1948640227334	0.0634541570397191
S2_20555295	2	48	73.2353058609067	0.0634541570397216
S2_23343839	2	49	73.5684742805223	0.0626551741107698
S2_29154435	2	50	74.2627100847071	0.0626551741107691
S2_29752235	2	51	74.3341337671903	0.0626551741107691
S2_40902628	2	52	75.6663554620615	0.4085870341792
S2_42423541	2	53	75.8480704289341	0.0660529542103351
S2_45960074	2	54	76.2706067455669	0.00556278891596966
S2_50031531	2	55	76.7570544739236	0.0474672337785067
S2_54252728	2	56	78.1344256239858	0.0515483757179939
S2_54979337	2	57	78.9764125262421	0.068704807112158
S2_56210301	2	58	82.2847570254369	0.233359501171104
S2_56718054	2	59	83.8562709505373	0.0753356606680864
S2_56723114	2	60	83.8886126986803	0.0753356606680883
S2_57129839	2	61	86.4882564760397	0.2694211653695
S2_57414700	2	62	88.3089882384403	0.110481950654249
S2_57818206	2	63	90.888057294995	0.166794629749558
S2_58167537	2	64	93.1208587219758	0.813952969610968
S2_58651554	2	65	96.2145258980436	0.88369847455019
S2_58830631	2	66	97.3591233747618	0.993682350534492
S2_59002688	2	67	98.458851469669	0.975480961290443
S2_60825062	2	68	110.243708489891	0.674774139647977
S2_60958217	2	69	111.164272011999	0.90919905250353
S2_60999158	2	70	111.447316517714	0.919497362935519
S2_61043915	2	71	111.756742837109	0.919497362935478
S2_61306680	2	72	113.573361618879	1.48265673302762
S2_61701783	2	73	116.184148550783	1.35376582201925
S2_61930266	2	74	117.637077772286	1.21723264393692
S2_62339499	2	75	120.010450974957	0.743115961694024
S2_62934973	2	76	121.827258287951	1.28112094452685
S2_63376716	2	77	123.175028153409	0.808430911944011
S2_64179959	2	78	124.978010221978	0.341251003359349
S2_64799664	2	79	125.87017973787	1.1104758657217
S2_65204747	2	80	126.685845120311	1.11047586573346
S2_65791761	2	81	128.304221514799	0.782750772698216
S2_66037597	2	82	128.981982486966	0.557438777861537
S2_66550632	2	83	130.396401450647	0.902285703791807
S2_66599932	2	84	130.532319769883	1.36103335621619
S2_66677916	2	85	130.747318841026	0.548711989615096
S2_67097571	2	86	131.904292517682	0.600045864693127
S2_67651093	2	87	133.430332677934	0.638056570413896
S2_67692237	2	88	133.543765199773	0.638056570413855
S2_67721219	2	89	133.623667526915	0.638056570413896
S2_67804684	2	90	133.853777517078	0.638056570410073
S2_67815023	2	91	133.882281766624	0.638056570413896
S2_67953532	2	92	134.264146076545	0.682294126565842
S2_68175602	2	93	134.907656975018	0.48139923547492
S2_68204910	2	94	134.992836536967	0.481399235473513
S2_68384967	2	95	135.516146772596	0.548264566735442
S2_68532720	2	96	135.945569995493	1.2024805527524
S2_68803538	2	97	136.732664256714	0.437304949969321
S2_69513053	2	98	138.897301551731	0.679773259507068
S2_69756905	2	99	140.36713940027	1.04495126649853
S2_69775924	2	100	140.481777976297	0.31865465063647
S2_70071595	2	101	142.263959080063	1.254173914382
S2_70207058	2	102	143.080473377574	1.27967659375917
S2_70884528	2	103	146.953174906009	0.654145199098844
S2_71087273	2	104	147.468845567306	0.654145199098844
S2_71257152	2	105	147.90092338067	0.392985373070269
S2_71292499	2	106	147.990826514482	0.425864183465442
S2_71441038	2	107	148.368627221569	0.425864183465841
S2_71657677	2	108	148.91963650117	0.400111405172817
S2_71761150	2	109	149.182814337055	0.400111405172716
S2_71812245	2	110	149.312771635331	0.400111405172377
S2_71991333	2	111	149.768272029374	0.581297264937499
S2_72423328	2	112	150.867027349243	0.0791259101632856
S2_72584775	2	113	151.277658838328	0.0696059850398952
S2_72685975	2	114	151.535055424795	0.241640401910997
S2_73821791	2	115	155.565063087256	0.337110060189391
S2_73952422	2	116	156.084578511618	0.337110060178574
S2_74413458	2	117	157.982287362396	0.120184688655271
S2_74644690	2	118	159.171636057225	0.324830646525462
S2_74738945	2	119	159.656439463462	0.264828025797107
S2_74819567	2	120	160.071121127221	0.451692323559878
S2_74853165	2	121	160.243933443202	0.0635441737776087
S2_74981707	2	122	160.905093057488	0.243372580934559
S2_75280978	2	123	162.444402379944	0.336555091900642
S2_75861837	2	124	165.432067986475	0.22255933773626
S2_76696934	2	125	169.727414335618	0.0782797205904832
S2_76842190	2	126	170.474542907857	0.148236429467719
S3_864344	3	1	3.31696827041796	0.0177914438536236
S3_1188268	3	2	4.67554346256635	0.0170494722510528
S3_1612815	3	3	6.75569352219175	0.0857899294939422
S3_1925604	3	4	8.28826366636935	0.266579908304195
S3_2053526	3	5	8.91504222310724	0.512161121105338
S3_2279295	3	6	10.0212410628389	0.0414348552850176
S3_2480144	3	7	11.0053395474018	0.0424167035141116
S3_2511972	3	8	11.1612869833694	0.0230249749984736
S3_2701286	3	9	12.088867506581	0.0183855205189855
S3_2877263	3	10	12.9511008212498	0.0414387600900562
S3_2965312	3	11	13.3825139100244	0.00990778007752239
S3_4558141	3	12	20.4353520819623	0.183370897044607
S3_5102377	3	13	22.4095882230113	0.376621310782891
S3_5224331	3	14	22.8519808511092	0.72555047107491
S3_5604744	3	15	24.231943023999	0.0365829692210748
S3_6188219	3	16	26.3485200832133	0.357676592489868
S3_6642629	3	17	27.9969090998422	0.112833276883286
S3_6779771	3	18	28.6059695479593	0.523958678270251
S3_6931291	3	19	29.7566132267876	0.0537481952478972
S3_7330931	3	20	32.7914814937288	0.125512135018079
S3_7433944	3	21	33.449192928792	0.121285898257958
S3_7508911	3	22	33.7664788390385	0.185725781905687
S3_7657299	3	23	34.3945074602939	0.15997738892981
S3_7692949	3	24	34.5453904181325	0.159977388925007
S3_7707914	3	25	34.6087274016964	0.165397566066913
S3_7874841	3	26	35.3152193933689	0.139646589239565
S3_7948040	3	27	35.6250225246685	0.0110830913051253
S3_7960292	3	28	35.676877167009	0.0110830912860718
S3_8005248	3	29	35.8671462905038	0.0110830912733831
S3_8084317	3	30	36.2017932636691	0.123357192838661
S3_8200765	3	31	36.6946409123196	0.276338473093965
S3_8326061	3	32	37.2249363144331	0.148157359501686
S3_8410783	3	33	37.5835087114598	0.302430604852378
S3_8713533	3	34	38.8766875768691	0.161151615762631
S3_8723362	3	35	38.9186742466086	0.342593478188253
S3_9620617	3	36	42.7928335903196	0.0819019201301293
S3_9777799	3	37	43.9337069374243	0.260407104541119
S3_10231153	3	38	47.2242840735043	0.137346431342114
S3_10413437	3	39	48.0593376048902	0.161151615762618
S3_10949549	3	40	49.7295360864486	0.422882513613439
S3_11372208	3	41	51.1297430104398	0.389943046362839
S3_12324006	3	42	54.7941896049674	0.0201922935687597
S3_12335263	3	43	54.8375293423009	0.0201922935687617
S3_12384140	3	44	55.0257070398804	0.0201922935697689
S3_12469475	3	45	55.3542489680458	0.0576053629053658
S3_14161518	3	46	61.5582322526163	0.00220483622423118
S3_14191041	3	47	61.5781295778393	0.00220483622423118
S3_14961414	3	48	62.0973302730262	0.005807354044913
S3_15625725	3	49	62.5450494078093	0.0824106260287999
S3_17369070	3	50	63.719994448654	0.903742478142905
S3_21015030	3	51	66.1772261618937	0.903742480037019
S3_21341323	3	52	66.3971346379626	0.90374248003544
S3_21677918	3	53	66.6239862513972	0.903742480035823
S3_22847214	3	54	67.4120451476452	0.903742480035437
S3_23458101	3	55	67.8237586358913	0.903742480036561
S3_25861668	3	56	69.4436669885053	0.321330056141853
S3_27331335	3	57	70.3939934519149	0.903742480035522
S3_33291164	3	58	70.5507951888854	0.787909389936603
S3_42069336	3	59	70.7817468851548	0.903854159034028
S3_45964617	3	60	71.3349945560812	0.903742480035927
S3_46902618	3	61	71.6468138257904	0.903742480035432
S3_50671111	3	62	76.3910047234453	0.452524228629192
S3_51446043	3	63	78.129846963293	0.986524122212964
S3_51849926	3	64	79.0361056032206	1.39345872539401
S3_51871058	3	65	79.0835229433388	1.39345834061692
S3_51938185	3	66	79.234146821349	0.997352798604932
S3_51968827	3	67	79.302903310839	0.997352798604914
S3_52009954	3	68	79.3951867173807	1.0521081070698
S3_52450636	3	69	80.3840173192149	1.01330816616101
S3_53209811	3	70	82.5805270859545	1.03842184388229
S3_54110277	3	71	85.2255505944496	0.940342694488527
S3_54756995	3	72	87.1468199819469	0.959349586735631
S3_56309648	3	73	95.9057281495205	0.209453420975804
S3_56678699	3	74	98.3338463819833	0.197215663341783
S3_57010955	3	75	100.519877178391	0.154902766452654
S3_57017145	3	76	100.56060339742	0.154902766452785
S3_57062382	3	77	100.858233764177	0.168356310011902
S3_57203763	3	78	101.788429817904	0.161611550319313
S3_57327496	3	79	102.602513381577	0.134214241661157
S3_57359897	3	80	102.815691123543	0.360336536660178
S3_57705954	3	81	105.092523624122	0.754526273434477
S3_57840534	3	82	105.919688282245	0.637529253324777
S3_57843483	3	83	105.935131370861	0.655890203924909
S3_58096479	3	84	107.260000698587	1.16308323485473
S3_59243960	3	85	113.066584643171	0.902132469035084
S3_59243981	3	86	113.066682083039	0.902132469035056
S3_59302355	3	87	113.337537074961	0.902132469024159
S3_59569295	3	88	114.576136991768	0.292134074436267
S3_60275948	3	89	117.85500245596	0.749775775331981
S3_60868483	3	90	120.604361119724	0.786441123450598
S3_61327351	3	91	121.912921695737	0.164042938890897
S3_61402596	3	92	122.087487636297	0.155587031508643
S3_61405502	3	93	122.094229461312	0.155587031508644
S3_62404529	3	94	124.411939447354	0.033578379140824
S3_62407789	3	95	124.419502540798	0.0335783791408028
S3_62441685	3	96	124.498140152882	0.0335783791408241
S3_63071338	3	97	125.958914532194	0.166418949414555
S3_63771409	3	98	127.58305636984	0.0274071620266059
S3_64378003	3	99	128.990334622853	0.100210620045478
S3_64914217	3	100	130.249945899004	0.0160236459950961
S3_65138275	3	101	130.826913875448	0.0261523320993946
S3_65707360	3	102	132.29235505976	0.0225122991200779
S3_65765669	3	103	132.442505582118	0.0225122991200713
S3_65903342	3	104	132.797025002183	0.136233712437677
S3_66117269	3	105	133.346858226029	0.21617206711804
S3_66258910	3	106	133.709141362517	0.0204121624541282
S3_66773110	3	107	135.024339566302	0.00845906664507283
S3_66845101	3	108	135.2084749881	0.00862943671592604
S3_66881436	3	109	135.301411057206	0.0267817811493393
S3_67211263	3	110	136.145028089411	0.00863140354819301
S3_67570498	3	111	137.063863613986	0.0254083935444121
S3_68072189	3	112	138.347066846298	0.142889641002838
S3_68200686	3	113	138.675730836169	0.0115370441137303
S3_68504510	3	114	139.452838535638	0.00604784179908484
S3_69214403	3	115	141.816425135479	0.0485329100772844
S3_69597851	3	116	143.347598637725	0.480244075200232
S3_69760827	3	117	143.998389703794	0.035509105463856
S3_69914381	3	118	144.611557111015	0.0529881635854298
S3_70668638	3	119	147.683494151135	0.345293858079064
S3_70748393	3	120	148.084746636041	0.286538002258099
S3_70836082	3	121	148.525915580294	0.107688114497952
S3_70906601	3	122	148.880701160923	0.0364585075547717
S3_71084325	3	123	149.774841924856	0.0420336473289346
S3_71440989	3	124	151.569241226173	0.138225793900189
S3_71454022	3	125	151.634811079296	0.138225793900189
S3_71691801	3	126	152.831092373365	0.107009285673018
S3_71793128	3	127	153.340874964275	0.15279157566388
S3_71819433	3	128	153.473217094743	0.255208769169373
S3_71900772	3	129	153.88243878454	0.246909500274912
S3_72146437	3	130	155.143118261217	0.181784690255484
S3_72146643	3	131	155.144177415354	0.181784690255485
S3_72237591	3	132	155.611788825246	0.0983537530832131
S3_72422287	3	133	156.561407914851	0.0573444899117984
S3_72460418	3	134	156.757459402191	0.00747150052257075
S3_72682468	3	135	157.899135014261	0.0202942831697687
S3_72724091	3	136	158.113140706678	0.102555173207916
S3_72927543	3	137	159.159194237985	0.16783827784681
S3_73190988	3	138	160.451109704031	0.275002552904949
S3_73254172	3	139	160.684106070906	0.0361793329282212
S3_73504795	3	140	161.608299671429	0.0619910229629763
S3_73773897	3	141	162.600636154065	0.133852032745416
S4_518538	4	1	1.80595165981309	0.730140830752339
S4_2281818	4	2	8.60105235882204	1.9313254039467
S4_2869689	4	3	10.7993243514	0.767003097007261
S4_3099564	4	4	11.6589139115141	0.776253034327318
S4_3130471	4	5	11.7744868730561	0.776253034326702
S4_3670902	4	6	13.7953627645712	0.780441940336569
S4_3831164	4	7	14.3946429911422	0.69813595723167
S4_4247711	4	8	15.9522697556745	0.827017970485528
S4_4558389	4	9	17.114012291214	0.292600348170823
S4_4630054	4	10	17.3819948287913	0.456181049478545
S4_4756226	4	11	17.8537996530598	0.964795602098784
S4_4933903	4	12	18.5182011507103	0.851277892186916
S4_5373498	4	13	20.0490110240812	0.297704545699228
S4_5469490	4	14	20.3729712672672	0.29770454569923
S4_6112868	4	15	22.544286515835	0.133410871227824
S4_6766267	4	16	25.5251455146263	0.434259659594171
S4_6791790	4	17	25.6818659851935	0.434259660015628
S4_7980358	4	18	32.3153019920216	0.305468819735401
S4_8759185	4	19	36.3712792983963	0.877127010363918
S4_9835711	4	20	41.8502721371714	0.931555505133821
S4_10312807	4	21	44.2672132267112	1.18311118187018
S4_11075519	4	22	48.131068661016	1.52698558355134
S4_12456643	4	23	55.1277639704498	1.72870683279857
S4_13011269	4	24	57.9374676123313	1.7287068327985
S4_13309050	4	25	59.304593572951	0.783946635365082
S4_13908419	4	26	59.3432575015595	0.78394663536507
S4_14707376	4	27	59.3947963973138	0.783946635365082
S4_22685111	4	28	59.9094219059703	1.01075422177707
S4_34118738	4	29	60.6469791337628	1.1143576022369
S4_37902443	4	30	60.8910573226512	1.13320536038409
S4_39295508	4	31	60.9809207718904	1.13320536038409
S4_43108567	4	32	61.2268925204396	1.02882628787477
S4_43241984	4	33	61.235498947137	1.02882628787477
S4_47760831	4	34	61.8509215908057	0.895513149744425
S4_47941778	4	35	62.0186205076324	0.895507825881937
S4_48445544	4	36	62.7276490305737	0.000775020718783702
S4_50078008	4	37	66.4882222412775	1.07484288468634
S4_50266230	4	38	67.7034143374689	0.779593925596583
S4_50344117	4	39	68.2062655811921	1.17966039474686
S4_50462556	4	40	68.9709271865349	1.46408648911689
S4_50524468	4	41	69.3706412107159	1.46408648911687
S4_51327034	4	42	74.5521389095608	1.15782027599044
S4_51377481	4	43	74.8778330137387	1.48484992575161
S4_51414196	4	44	75.1148710741762	0.474971912958248
S4_51702666	4	45	76.9772806967939	0.0319985900310717
S4_52111692	4	46	79.3724372630659	0.0417252437038485
S4_52207331	4	47	79.7434346277421	0.0456377887361859
S4_52289086	4	48	80.0605739699467	0.0798468602995432
S4_52519450	4	49	80.9541888855801	0.11999176047313
S4_52814501	4	50	82.0987339293915	0.461680497020382
S4_53692248	4	51	85.5036401272025	0.356520182262476
S4_53777496	4	52	85.8343293161726	0.356520182237853
S4_54163366	4	53	87.3311742550324	0.526070052758386
S4_54584296	4	54	88.9640219501479	0.21383511834636
S4_54990006	4	55	90.5378290876418	0.510603963482813
S4_55719494	4	56	93.3093762241741	0.566387633818982
S4_55937022	4	57	93.967641468137	0.566387633819335
S4_56120807	4	58	94.5237964360571	0.771654211150544
S4_57094537	4	59	98.0416686747263	0.474447877160387
S4_57100335	4	60	98.0643079145414	0.649224520611101
S4_57153196	4	61	98.2707123394929	0.397905096243819
S4_57231239	4	62	98.575444004359	0.649224520610374
S4_57344604	4	63	98.9278842768727	0.567531741797696
S4_57430384	4	64	99.1225010308247	0.701757455105003
S4_57516330	4	65	99.3174944038156	0.717854800134611
S4_58123182	4	66	102.785390755746	0.724779890937647
S4_58236768	4	67	103.325120762446	0.0394702677396815
S4_58274949	4	68	103.506546566557	0.648690014221713
S4_58824987	4	69	105.560814678071	0.807043612934478
S4_59050365	4	70	106.09565182041	0.684270949881649
S4_59440407	4	71	107.021247702315	0.890373910547556
S4_59587518	4	72	107.370351993092	0.89037391054751
S4_59943473	4	73	108.215057132907	0.989443950446736
S4_60082334	4	74	108.544583619175	0.523669636142923
S4_60660427	4	75	109.98145965729	0.428631220384129
S4_60665543	4	76	110.00054519656	0.428631220372212
S4_61113510	4	77	111.671712469866	0.666489490948375
S4_61704639	4	78	113.748426985096	0.453868490276729
S4_61744542	4	79	113.868908534165	0.453868490276767
S4_62202164	4	80	115.603634137858	0.171124107971533
S4_62252006	4	81	115.87273964812	0.229322602457895
S4_62527347	4	82	117.359352952177	0.185486917604645
S4_62958009	4	83	119.684570986367	0.145525546096742
S4_63984116	4	84	125.224698746441	0.295284888933172
S4_63984534	4	85	125.226955600165	0.29528488893319
S4_64008481	4	86	125.356249562169	0.46616298823438
S4_64052036	4	87	125.59141048066	0.466162988234508
S4_64277272	4	88	126.807498292329	0.201531578094794
S4_64341842	4	89	127.15612280173	0.466162988218597
S4_64361203	4	90	127.260656162834	0.139370992852656
S4_64704717	4	91	129.115347191522	0.513223366086198
S4_64798089	4	92	129.619478640985	0.354768411067837
S4_65429659	4	93	133.029433440464	0.661141910963753
S4_65543651	4	94	133.64489580806	0.626033881819867
S4_65768490	4	95	134.858840148608	0.548604448076315
S4_65871492	4	96	135.414965620458	0.207395809790357
S4_65897797	4	97	135.556990829066	0.203508472045504
S4_65941925	4	98	135.795245472876	0.531558493890548
S4_66339784	4	99	137.943354481484	0.0658921673880597
S4_66397257	4	100	138.253661070129	0.0668712308061031
S4_66582434	4	101	139.253463467176	0.45290818591776
S4_66583792	4	102	139.260795542192	0.490751066997422
S4_66633118	4	103	139.527115079914	0.192074948117105
